movieId,title,genres,year,clean_titles,clean_genres,movies_text,count,mean_rating
84772,Paul (2011),Adventure|Comedy|Sci-Fi,2011,paul,adventure comedy sci-fi,paul adventure comedy sci-fi,15,3.2
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,2011,rango,action adventure animation children comedy western,rango action adventure animation children comedy western,17,3.6176470588235294
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,2011,"adjustment bureau, the",romance sci-fi thriller,"adjustment bureau, the romance sci-fi thriller",21,3.1666666666666665
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,2011,i am number four,action sci-fi thriller imax,i am number four action sci-fi thriller imax,5,3.1
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,2010,elite squad: the enemy within (tropa de elite 2 - o inimigo agora é outro),action crime drama,elite squad: the enemy within (tropa de elite 2 - o inimigo agora é outro) action crime drama,7,4.357142857142857
85367,Just Go with It (2011),Comedy|Romance,2011,just go with it,comedy romance,just go with it comedy romance,7,3.2142857142857144
85401,Super (2010),Action|Comedy|Drama,2010,super,action comedy drama,super action comedy drama,5,2.9
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,2011,source code,action drama mystery sci-fi thriller,source code action drama mystery sci-fi thriller,34,3.6029411764705883
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,2011,sucker punch,action fantasy thriller imax,sucker punch action fantasy thriller imax,12,3.125
85774,Senna (2010),Documentary,2010,senna,documentary,senna documentary,6,3.75
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,2010,family guy presents: it's a trap,animation comedy sci-fi,family guy presents: it's a trap animation comedy sci-fi,6,3.5833333333333335
85881,Win Win (2011),Comedy|Drama,2011,win win,comedy drama,win win comedy drama,6,3.75
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,2011,hanna,action adventure mystery thriller,hanna action adventure mystery thriller,11,3.3181818181818183
86293,Arthur (2011),Comedy,2011,arthur,comedy,arthur comedy,6,3.0
86298,Rio (2011),Adventure|Animation|Children|Comedy,2011,rio,adventure animation children comedy,rio adventure animation children comedy,8,3.125
86320,Melancholia (2011),Drama|Sci-Fi,2011,melancholia,drama sci-fi,melancholia drama sci-fi,7,3.0714285714285716
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,2011,thor,action adventure drama fantasy imax,thor action adventure drama fantasy imax,34,3.514705882352941
86345,Louis C.K.: Hilarious (2010),Comedy,2010,louis c.k.: hilarious,comedy,louis c.k.: hilarious comedy,9,4.055555555555555
86347,Louis C.K.: Chewed Up (2008),Comedy,2008,louis c.k.: chewed up,comedy,louis c.k.: chewed up comedy,7,3.2857142857142856
86377,Louis C.K.: Shameless (2007),Comedy,2007,louis c.k.: shameless,comedy,louis c.k.: shameless comedy,7,4.0
86504,Voices from the List (2004),Documentary,2004,voices from the list,documentary,voices from the list documentary,5,4.3
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,2011,"fast five (fast and the furious 5, the)",action crime drama thriller imax,"fast five (fast and the furious 5, the) action crime drama thriller imax",10,3.05
86781,Incendies (2010),Drama|Mystery|War,2010,incendies,drama mystery war,incendies drama mystery war,5,4.4
86833,Bridesmaids (2011),Comedy,2011,bridesmaids,comedy,bridesmaids comedy,21,3.761904761904762
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,2011,pirates of the caribbean: on stranger tides,action adventure fantasy imax,pirates of the caribbean: on stranger tides action adventure fantasy imax,24,3.2291666666666665
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,2011,midnight in paris,comedy fantasy romance,midnight in paris comedy fantasy romance,25,3.56
86911,"Hangover Part II, The (2011)",Comedy,2011,"hangover part ii, the",comedy,"hangover part ii, the comedy",15,3.2666666666666666
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,2011,attack the block,action comedy sci-fi,attack the block action comedy sci-fi,6,3.5
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,2011,kung fu panda 2,action adventure animation children comedy imax,kung fu panda 2 action adventure animation children comedy imax,17,3.323529411764706
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,2011,x-men: first class,action adventure sci-fi thriller war,x-men: first class action adventure sci-fi thriller war,43,3.7906976744186047
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,2011,super 8,mystery sci-fi thriller imax,super 8 mystery sci-fi thriller imax,21,3.5952380952380953
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,2011,green lantern,action adventure sci-fi,green lantern action adventure sci-fi,10,2.35
87483,Mr. Popper's Penguins (2011),Comedy,2011,mr. popper's penguins,comedy,mr. popper's penguins comedy,5,2.7
87485,Bad Teacher (2011),Comedy,2011,bad teacher,comedy,bad teacher comedy,9,2.888888888888889
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,2011,transformers: dark of the moon,action adventure sci-fi war imax,transformers: dark of the moon action adventure sci-fi war imax,11,2.3636363636363638
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,2011,your highness,action adventure comedy fantasy,your highness action adventure comedy fantasy,9,3.111111111111111
87869,Horrible Bosses (2011),Comedy|Crime,2011,horrible bosses,comedy crime,horrible bosses comedy crime,24,3.4375
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,2011,harry potter and the deathly hallows: part 2,action adventure drama fantasy mystery imax,harry potter and the deathly hallows: part 2 action adventure drama fantasy mystery imax,50,3.91
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,2011,drive,crime drama film-noir thriller,drive crime drama film-noir thriller,32,3.765625
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,2011,captain america: the first avenger,action adventure sci-fi thriller war,captain america: the first avenger action adventure sci-fi thriller war,32,3.546875
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,2011,"crazy, stupid, love.",comedy drama romance,"crazy, stupid, love. comedy drama romance",31,3.9838709677419355
88405,Friends with Benefits (2011),Comedy|Romance,2011,friends with benefits,comedy romance,friends with benefits comedy romance,20,3.05
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,2011,rise of the planet of the apes,action drama sci-fi thriller,rise of the planet of the apes action drama sci-fi thriller,27,3.462962962962963
88785,"Change-Up, The (2011)",Comedy,2011,"change-up, the",comedy,"change-up, the comedy",10,2.85
88810,"Help, The (2011)",Drama,2011,"help, the",drama,"help, the drama",21,3.8333333333333335
88812,30 Minutes or Less (2011),Action|Comedy|Crime,2011,30 minutes or less,action comedy crime,30 minutes or less action comedy crime,6,2.6666666666666665
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,2011,colombiana,action adventure drama thriller,colombiana action adventure drama thriller,6,2.5
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,2011,contagion,sci-fi thriller imax,contagion sci-fi thriller imax,12,3.7083333333333335
89492,Moneyball (2011),Drama,2011,moneyball,drama,moneyball drama,26,3.8846153846153846
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,2012,"avengers, the",action adventure sci-fi imax,"avengers, the action adventure sci-fi imax",69,3.869565217391304
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,2011,tinker tailor soldier spy,drama film-noir thriller,tinker tailor soldier spy drama film-noir thriller,8,3.8125
89774,Warrior (2011),Drama,2011,warrior,drama,warrior drama,11,3.727272727272727
89804,"Ides of March, The (2011)",Drama,2011,"ides of march, the",drama,"ides of march, the drama",9,3.2222222222222223
89864,50/50 (2011),Comedy|Drama,2011,50/50,comedy drama,50/50 comedy drama,19,3.6315789473684212
89904,The Artist (2011),Comedy|Drama|Romance,2011,the artist,comedy drama romance,the artist comedy drama romance,11,4.045454545454546
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,2011,real steel,action drama sci-fi imax,real steel action drama sci-fi imax,6,3.0
90405,In Time (2011),Crime|Sci-Fi|Thriller,2011,in time,crime sci-fi thriller,in time crime sci-fi thriller,14,3.392857142857143
90439,Margin Call (2011),Drama|Thriller,2011,margin call,drama thriller,margin call drama thriller,7,3.7857142857142856
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,2011,johnny english reborn,adventure comedy thriller,johnny english reborn adventure comedy thriller,6,3.0
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,2011,headhunters (hodejegerne),action crime thriller,headhunters (hodejegerne) action crime thriller,5,3.6
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,2011,puss in boots,adventure animation comedy fantasy imax,puss in boots adventure animation comedy fantasy imax,8,3.5625
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,2011,"adventures of tintin, the",action animation mystery imax,"adventures of tintin, the action animation mystery imax",12,3.5
90866,Hugo (2011),Children|Drama|Mystery,2011,hugo,children drama mystery,hugo children drama mystery,18,3.75
90890,Jack and Jill (2011),Comedy,2011,jack and jill,comedy,jack and jill comedy,5,2.3
91077,"Descendants, The (2011)",Comedy|Drama,2011,"descendants, the",comedy drama,"descendants, the comedy drama",11,4.0
91094,"Muppets, The (2011)",Children|Comedy|Musical,2011,"muppets, the",children comedy musical,"muppets, the children comedy musical",10,2.6
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,2011,"twilight saga: breaking dawn - part 1, the",adventure drama fantasy romance,"twilight saga: breaking dawn - part 1, the adventure drama fantasy romance",7,2.2142857142857144
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller,2011,"rum diary, the",comedy drama thriller,"rum diary, the comedy drama thriller",6,3.5833333333333335
91323,"Sitter, The (2011)",Comedy,2011,"sitter, the",comedy,"sitter, the comedy",5,2.9
91485,"Expendables 2, The (2012)",Action|Adventure,2012,"expendables 2, the",action adventure,"expendables 2, the action adventure",10,3.5
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,2012,the hunger games,action adventure drama sci-fi thriller,the hunger games action adventure drama sci-fi thriller,54,3.435185185185185
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,2012,"dark knight rises, the",action adventure crime imax,"dark knight rises, the action adventure crime imax",76,3.9934210526315788
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,2012,"bourne legacy, the",action adventure drama thriller imax,"bourne legacy, the action adventure drama thriller imax",18,3.138888888888889
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,2011,sherlock holmes: a game of shadows,action adventure comedy crime mystery thriller,sherlock holmes: a game of shadows action adventure comedy crime mystery thriller,38,3.763157894736842
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,2011,mission: impossible - ghost protocol,action adventure thriller imax,mission: impossible - ghost protocol action adventure thriller imax,22,3.659090909090909
91653,We Bought a Zoo (2011),Comedy|Drama,2011,we bought a zoo,comedy drama,we bought a zoo comedy drama,5,3.3
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,2011,"girl with the dragon tattoo, the",drama thriller,"girl with the dragon tattoo, the drama thriller",42,3.488095238095238
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,2012,underworld: awakening,action fantasy horror imax,underworld: awakening action fantasy horror imax,5,3.8
91976,"Grey, The (2012)",Action|Drama,2012,"grey, the",action drama,"grey, the action drama",6,2.9166666666666665
92259,Intouchables (2011),Comedy|Drama,2011,intouchables,comedy drama,intouchables comedy drama,37,4.108108108108108
92420,Chronicle (2012),Action|Sci-Fi|Thriller,2012,chronicle,action sci-fi thriller,chronicle action sci-fi thriller,8,3.375
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,2011,louis c.k.: live at the beacon theater,comedy,louis c.k.: live at the beacon theater comedy,10,4.3
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,2012,ghost rider: spirit of vengeance,action fantasy thriller,ghost rider: spirit of vengeance action fantasy thriller,5,1.6
93270,Project X (2012),Comedy,2012,project x,comedy,project x comedy,8,2.0625
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,2012,dr. seuss' the lorax,animation fantasy musical imax,dr. seuss' the lorax animation fantasy musical imax,5,3.1
93326,This Means War (2012),Action|Comedy|Romance,2012,this means war,action comedy romance,this means war action comedy romance,11,2.6363636363636362
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,2012,john carter,action adventure sci-fi imax,john carter action adventure sci-fi imax,11,3.090909090909091
93510,21 Jump Street (2012),Action|Comedy|Crime,2012,21 jump street,action comedy crime,21 jump street action comedy crime,26,3.8653846153846154
93721,Jiro Dreams of Sushi (2011),Documentary,2011,jiro dreams of sushi,documentary,jiro dreams of sushi documentary,5,4.1
93838,The Raid: Redemption (2011),Action|Crime,2011,the raid: redemption,action crime,the raid: redemption action crime,9,4.333333333333333
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,2012,"cabin in the woods, the",comedy horror sci-fi thriller,"cabin in the woods, the comedy horror sci-fi thriller",22,4.0227272727272725
94478,Dark Shadows (2012),Comedy|Horror|IMAX,2012,dark shadows,comedy horror imax,dark shadows comedy horror imax,6,2.5
94677,"Dictator, The (2012)",Comedy,2012,"dictator, the",comedy,"dictator, the comedy",17,3.5588235294117645
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,2012,men in black iii (m.iii.b.) (m.i.b.³),action comedy sci-fi imax,men in black iii (m.iii.b.) (m.i.b.³) action comedy sci-fi imax,18,3.2777777777777777
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,2012,snow white and the huntsman,action adventure drama,snow white and the huntsman action adventure drama,6,2.8333333333333335
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,2012,prometheus,action horror sci-fi imax,prometheus action horror sci-fi imax,27,3.2962962962962963
94953,Wanderlust (2012),Comedy,2012,wanderlust,comedy,wanderlust comedy,5,3.0
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,2012,moonrise kingdom,comedy drama romance,moonrise kingdom comedy drama romance,29,3.7758620689655173
