movieId,title,clean_titles,year,genres,movies_text
96110,"Campaign, The (2012)","campaign, the",2012,Comedy,"campaign, the comedy"
96417,Premium Rush (2012),premium rush,2012,Action|Thriller,premium rush action thriller
96588,Pitch Perfect (2012),pitch perfect,2012,Comedy|Musical,pitch perfect comedy musical
96610,Looper (2012),looper,2012,Action|Crime|Sci-Fi,looper action crime sci-fi
96728,"Master, The (2012)","master, the",2012,Drama,"master, the drama"
96737,Dredd (2012),dredd,2012,Action|Sci-Fi,dredd action sci-fi
96811,End of Watch (2012),end of watch,2012,Crime|Drama|Thriller,end of watch crime drama thriller
96821,"Perks of Being a Wallflower, The (2012)","perks of being a wallflower, the",2012,Drama|Romance,"perks of being a wallflower, the drama romance"
96829,"Hunt, The (Jagten) (2012)","hunt, the (jagten)",2012,Drama,"hunt, the (jagten) drama"
96861,Taken 2 (2012),taken 2,2012,Action|Crime|Drama|Thriller,taken 2 action crime drama thriller
97225,Hotel Transylvania (2012),hotel transylvania,2012,Animation|Children|Comedy,hotel transylvania animation children comedy
97304,Argo (2012),argo,2012,Drama|Thriller,argo drama thriller
97306,Seven Psychopaths (2012),seven psychopaths,2012,Comedy|Crime,seven psychopaths comedy crime
97752,Cloud Atlas (2012),cloud atlas,2012,Drama|Sci-Fi|IMAX,cloud atlas drama sci-fi imax
97836,Here Comes the Boom (2012),here comes the boom,2012,Action|Comedy,here comes the boom action comedy
97913,Wreck-It Ralph (2012),wreck-it ralph,2012,Animation|Comedy,wreck-it ralph animation comedy
97921,Silver Linings Playbook (2012),silver linings playbook,2012,Comedy|Drama,silver linings playbook comedy drama
97923,Flight (2012),flight,2012,Drama,flight drama
97938,Life of Pi (2012),life of pi,2012,Adventure|Drama|IMAX,life of pi adventure drama imax
98124,"Batman: The Dark Knight Returns, Part 1 (2012)","batman: the dark knight returns, part 1",2012,Action|Animation|Sci-Fi,"batman: the dark knight returns, part 1 action animation sci-fi"
98243,Rise of the Guardians (2012),rise of the guardians,2012,Adventure|Animation|Children|Fantasy|IMAX,rise of the guardians adventure animation children fantasy imax
98491,Paperman (2012),paperman,2012,Animation|Comedy|Romance,paperman animation comedy romance
98585,Hitchcock (2012),hitchcock,2012,Drama,hitchcock drama
98809,"Hobbit: An Unexpected Journey, The (2012)","hobbit: an unexpected journey, the",2012,Adventure|Fantasy|IMAX,"hobbit: an unexpected journey, the adventure fantasy imax"
98961,Zero Dark Thirty (2012),zero dark thirty,2012,Action|Drama|Thriller,zero dark thirty action drama thriller
99007,Warm Bodies (2013),warm bodies,2013,Comedy|Horror|Romance,warm bodies comedy horror romance
99112,Jack Reacher (2012),jack reacher,2012,Action|Crime|Thriller,jack reacher action crime thriller
99114,Django Unchained (2012),django unchained,2012,Action|Drama|Western,django unchained action drama western
99117,This Is 40 (2012),this is 40,2012,Drama,this is 40 drama
99149,"Misérables, Les (2012)","misérables, les",2012,Drama|Musical|Romance|IMAX,"misérables, les drama musical romance imax"
99813,"Batman: The Dark Knight Returns, Part 2 (2013)","batman: the dark knight returns, part 2",2013,Action|Animation,"batman: the dark knight returns, part 2 action animation"
100163,Hansel & Gretel: Witch Hunters (2013),hansel & gretel: witch hunters,2013,Action|Fantasy|Horror|IMAX,hansel & gretel: witch hunters action fantasy horror imax
100383,Side Effects (2013),side effects,2013,Crime|Drama|Mystery|Thriller,side effects crime drama mystery thriller
100498,"Good Day to Die Hard, A (2013)","good day to die hard, a",2013,Action|Crime|Thriller|IMAX,"good day to die hard, a action crime thriller imax"
101025,Jack the Giant Slayer (2013),jack the giant slayer,2013,Adventure|Fantasy|IMAX,jack the giant slayer adventure fantasy imax
101112,Oz the Great and Powerful (2013),oz the great and powerful,2013,Action|Adventure|Fantasy|IMAX,oz the great and powerful action adventure fantasy imax
101142,"Croods, The (2013)","croods, the",2013,Adventure|Animation|Comedy,"croods, the adventure animation comedy"
101362,Olympus Has Fallen (2013),olympus has fallen,2013,Action|Thriller,olympus has fallen action thriller
101525,"Place Beyond the Pines, The (2012)","place beyond the pines, the",2012,Crime|Drama,"place beyond the pines, the crime drama"
101864,Oblivion (2013),oblivion,2013,Action|Adventure|Sci-Fi|IMAX,oblivion action adventure sci-fi imax
102033,Pain & Gain (2013),pain & gain,2013,Action|Comedy|Crime,pain & gain action comedy crime
102123,This Is the End (2013),this is the end,2013,Action|Comedy,this is the end action comedy
102125,Iron Man 3 (2013),iron man 3,2013,Action|Sci-Fi|Thriller|IMAX,iron man 3 action sci-fi thriller imax
102407,"Great Gatsby, The (2013)","great gatsby, the",2013,Drama,"great gatsby, the drama"
102445,Star Trek Into Darkness (2013),star trek into darkness,2013,Action|Adventure|Sci-Fi|IMAX,star trek into darkness action adventure sci-fi imax
102481,"Internship, The (2013)","internship, the",2013,Comedy,"internship, the comedy"
102686,"Hangover Part III, The (2013)","hangover part iii, the",2013,Comedy,"hangover part iii, the comedy"
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)","fast & furious 6 (fast and the furious 6, the)",2013,Action|Crime|Thriller|IMAX,"fast & furious 6 (fast and the furious 6, the) action crime thriller imax"
102903,Now You See Me (2013),now you see me,2013,Crime|Mystery|Thriller,now you see me crime mystery thriller
103042,Man of Steel (2013),man of steel,2013,Action|Adventure|Fantasy|Sci-Fi|IMAX,man of steel action adventure fantasy sci-fi imax
103141,Monsters University (2013),monsters university,2013,Adventure|Animation|Comedy,monsters university adventure animation comedy
103228,Pacific Rim (2013),pacific rim,2013,Action|Adventure|Sci-Fi|IMAX,pacific rim action adventure sci-fi imax
103235,"Best Offer, The (Migliore offerta, La) (2013)","best offer, the (migliore offerta, la)",2013,Thriller,"best offer, the (migliore offerta, la) thriller"
103249,World War Z (2013),world war z,2013,Action|Drama|Horror|IMAX,world war z action drama horror imax
103253,Elysium (2013),elysium,2013,Action|Drama|Sci-Fi|IMAX,elysium action drama sci-fi imax
103335,Despicable Me 2 (2013),despicable me 2,2013,Animation|Children|Comedy|IMAX,despicable me 2 animation children comedy imax
103339,White House Down (2013),white house down,2013,Action|Drama|Thriller|IMAX,white house down action drama thriller imax
103341,"World's End, The (2013)","world's end, the",2013,Action|Comedy|Sci-Fi,"world's end, the action comedy sci-fi"
103372,"Heat, The (2013)","heat, the",2013,Action|Comedy|Crime,"heat, the action comedy crime"
103384,"Lone Ranger, The (2013)","lone ranger, the",2013,Action|Adventure|Western|IMAX,"lone ranger, the action adventure western imax"
103688,"Conjuring, The (2013)","conjuring, the",2013,Horror|Thriller,"conjuring, the horror thriller"
103772,"Wolverine, The (2013)","wolverine, the",2013,Action|Adventure|Fantasy|Sci-Fi,"wolverine, the action adventure fantasy sci-fi"
103810,Red 2 (2013),red 2,2013,Action|Comedy|Crime|Thriller,red 2 action comedy crime thriller
104211,We're the Millers (2013),we're the millers,2013,Comedy|Crime,we're the millers comedy crime
104218,Grown Ups 2 (2013),grown ups 2,2013,Comedy,grown ups 2 comedy
104241,Kick-Ass 2 (2013),kick-ass 2,2013,Action|Comedy|Crime,kick-ass 2 action comedy crime
104243,Riddick (2013),riddick,2013,Action|Sci-Fi|Thriller|IMAX,riddick action sci-fi thriller imax
104374,About Time (2013),about time,2013,Drama|Fantasy|Romance,about time drama fantasy romance
104841,Gravity (2013),gravity,2013,Action|Sci-Fi|IMAX,gravity action sci-fi imax
104879,Prisoners (2013),prisoners,2013,Drama|Mystery|Thriller,prisoners drama mystery thriller
104913,Rush (2013),rush,2013,Action|Drama,rush action drama
105213,Don Jon (2013),don jon,2013,Comedy|Drama|Romance,don jon comedy drama romance
105504,Captain Phillips (2013),captain phillips,2013,Adventure|Drama|Thriller|IMAX,captain phillips adventure drama thriller imax
105844,12 Years a Slave (2013),12 years a slave,2013,Drama,12 years a slave drama
106002,Ender's Game (2013),ender's game,2013,Action|Adventure|Sci-Fi|IMAX,ender's game action adventure sci-fi imax
106072,Thor: The Dark World (2013),thor: the dark world,2013,Action|Adventure|Fantasy|IMAX,thor: the dark world action adventure fantasy imax
106100,Dallas Buyers Club (2013),dallas buyers club,2013,Drama,dallas buyers club drama
106487,The Hunger Games: Catching Fire (2013),the hunger games: catching fire,2013,Action|Adventure|Sci-Fi|IMAX,the hunger games: catching fire action adventure sci-fi imax
106489,"Hobbit: The Desolation of Smaug, The (2013)","hobbit: the desolation of smaug, the",2013,Adventure|Fantasy|IMAX,"hobbit: the desolation of smaug, the adventure fantasy imax"
106491,47 Ronin (2013),47 ronin,2013,Action|Adventure|Fantasy,47 ronin action adventure fantasy
106642,"Day of the Doctor, The (2013)","day of the doctor, the",2013,Adventure|Drama|Sci-Fi,"day of the doctor, the adventure drama sci-fi"
106696,Frozen (2013),frozen,2013,Adventure|Animation|Comedy|Fantasy|Musical|Romance,frozen adventure animation comedy fantasy musical romance
106766,Inside Llewyn Davis (2013),inside llewyn davis,2013,Drama,inside llewyn davis drama
106782,"Wolf of Wall Street, The (2013)","wolf of wall street, the",2013,Comedy|Crime|Drama,"wolf of wall street, the comedy crime drama"
106916,American Hustle (2013),american hustle,2013,Crime|Drama,american hustle crime drama
106918,"Secret Life of Walter Mitty, The (2013)","secret life of walter mitty, the",2013,Adventure|Comedy|Drama,"secret life of walter mitty, the adventure comedy drama"
106920,Her (2013),her,2013,Drama|Romance|Sci-Fi,her drama romance sci-fi
107141,Saving Mr. Banks (2013),saving mr. banks,2013,Comedy|Drama,saving mr. banks comedy drama
107348,Anchorman 2: The Legend Continues (2013),anchorman 2: the legend continues,2013,Comedy,anchorman 2: the legend continues comedy
107406,Snowpiercer (2013),snowpiercer,2013,Action|Drama|Sci-Fi,snowpiercer action drama sci-fi
108156,Ride Along (2014),ride along,2014,Action|Comedy,ride along action comedy
108190,Divergent (2014),divergent,2014,Adventure|Romance|Sci-Fi|IMAX,divergent adventure romance sci-fi imax
108729,Enemy (2013),enemy,2013,Mystery|Thriller,enemy mystery thriller
108928,"Monuments Men, The (2014)","monuments men, the",2014,Action|Drama|War,"monuments men, the action drama war"
108932,The Lego Movie (2014),the lego movie,2014,Action|Adventure|Animation|Children|Comedy|Fantasy,the lego movie action adventure animation children comedy fantasy
108945,RoboCop (2014),robocop,2014,Action|Crime|Sci-Fi|IMAX,robocop action crime sci-fi imax
109374,"Grand Budapest Hotel, The (2014)","grand budapest hotel, the",2014,Comedy|Drama,"grand budapest hotel, the comedy drama"
109487,Interstellar (2014),interstellar,2014,Sci-Fi|IMAX,interstellar sci-fi imax
110102,Captain America: The Winter Soldier (2014),captain america: the winter soldier,2014,Action|Adventure|Sci-Fi|IMAX,captain america: the winter soldier action adventure sci-fi imax
110127,Noah (2014),noah,2014,Adventure|Drama|IMAX,noah adventure drama imax
110501,The Raid 2: Berandal (2014),the raid 2: berandal,2014,Action|Crime|Thriller,the raid 2: berandal action crime thriller
110553,The Amazing Spider-Man 2 (2014),the amazing spider-man 2,2014,Action|Sci-Fi|IMAX,the amazing spider-man 2 action sci-fi imax
110730,Transcendence (2014),transcendence,2014,Drama|Sci-Fi|IMAX,transcendence drama sci-fi imax
110771,"Other Woman, The (2014)","other woman, the",2014,Comedy|Romance,"other woman, the comedy romance"
111113,Neighbors (2014),neighbors,2014,Comedy,neighbors comedy
111360,Lucy (2014),lucy,2014,Action|Sci-Fi,lucy action sci-fi
111362,X-Men: Days of Future Past (2014),x-men: days of future past,2014,Action|Adventure|Sci-Fi,x-men: days of future past action adventure sci-fi
111364,Godzilla (2014),godzilla,2014,Action|Adventure|Sci-Fi|IMAX,godzilla action adventure sci-fi imax
111617,Blended (2014),blended,2014,Comedy,blended comedy
111659,Maleficent (2014),maleficent,2014,Action|Adventure|Children|IMAX,maleficent action adventure children imax
111743,A Million Ways to Die in the West (2014),a million ways to die in the west,2014,Comedy|Western,a million ways to die in the west comedy western
111759,Edge of Tomorrow (2014),edge of tomorrow,2014,Action|Sci-Fi|IMAX,edge of tomorrow action sci-fi imax
111781,Mission: Impossible - Rogue Nation (2015),mission: impossible - rogue nation,2015,Action|Adventure|Thriller,mission: impossible - rogue nation action adventure thriller
111921,The Fault in Our Stars (2014),the fault in our stars,2014,Drama|Romance,the fault in our stars drama romance
112138,22 Jump Street (2014),22 jump street,2014,Action|Comedy|Crime,22 jump street action comedy crime
112171,"Equalizer, The (2014)","equalizer, the",2014,Action|Crime|Thriller,"equalizer, the action crime thriller"
112175,How to Train Your Dragon 2 (2014),how to train your dragon 2,2014,Action|Adventure|Animation,how to train your dragon 2 action adventure animation
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),birdman: or (the unexpected virtue of ignorance),2014,Comedy|Drama,birdman: or (the unexpected virtue of ignorance) comedy drama
112290,Boyhood (2014),boyhood,2014,Drama,boyhood drama
112552,Whiplash (2014),whiplash,2014,Drama,whiplash drama
112556,Gone Girl (2014),gone girl,2014,Drama|Thriller,gone girl drama thriller
112623,Dawn of the Planet of the Apes (2014),dawn of the planet of the apes,2014,Sci-Fi,dawn of the planet of the apes sci-fi
112788,Sex Tape (2014),sex tape,2014,Comedy,sex tape comedy
112818,"Purge: Anarchy, The (2014)","purge: anarchy, the",2014,Action|Horror|Thriller,"purge: anarchy, the action horror thriller"
112852,Guardians of the Galaxy (2014),guardians of the galaxy,2014,Action|Adventure|Sci-Fi,guardians of the galaxy action adventure sci-fi
113378,"Giver, The (2014)","giver, the",2014,Drama|Sci-Fi,"giver, the drama sci-fi"
113453,Let's Be Cops (2014),let's be cops,2014,Comedy|Crime,let's be cops comedy crime
114180,"Maze Runner, The (2014)","maze runner, the",2014,Action|Mystery|Sci-Fi,"maze runner, the action mystery sci-fi"
114662,American Sniper (2014),american sniper,2014,Action|War,american sniper action war
114935,Predestination (2014),predestination,2014,Action|Mystery|Sci-Fi|Thriller,predestination action mystery sci-fi thriller
115149,John Wick (2014),john wick,2014,Action|Thriller,john wick action thriller
115210,Fury (2014),fury,2014,Action|Drama|War,fury action drama war
115569,Nightcrawler (2014),nightcrawler,2014,Crime|Drama|Thriller,nightcrawler crime drama thriller
115617,Big Hero 6 (2014),big hero 6,2014,Action|Animation|Comedy,big hero 6 action animation comedy
115713,Ex Machina (2015),ex machina,2015,Drama|Sci-Fi|Thriller,ex machina drama sci-fi thriller
116797,The Imitation Game (2014),the imitation game,2014,Drama|Thriller|War,the imitation game drama thriller war
116799,Inherent Vice (2014),inherent vice,2014,Comedy|Crime|Drama|Mystery|Romance,inherent vice comedy crime drama mystery romance
116823,The Hunger Games: Mockingjay - Part 1 (2014),the hunger games: mockingjay - part 1,2014,Adventure|Sci-Fi|Thriller,the hunger games: mockingjay - part 1 adventure sci-fi thriller
116897,Wild Tales (2014),wild tales,2014,Comedy|Drama|Thriller,wild tales comedy drama thriller
